@relation train_80p100_38556_temp_only

@attribute temp numeric
@attribute traffic_volume numeric

@data
284.74,5292
257.44,3018
293,558
295.71,252
265.44,999
283.24,3494
302.29,429
275.86,3595
279.11,4410
278.15,426
286.66,5963
263.25,2938
293.15,4883
262.3,811
283.63,4941
264.47,3344
297.72,64
276.08,5935
275.01,4548
295.33,1853
290.86,461
284.22,4582
296.21,2253
289.94,5891
292.51,6667
269.59,1568
282.35,331
282.43,5832
276.47,5092
274.08,900
298.44,3011
264.78,1669
271.48,5702
302.51,4914
282.24,1797
302.31,3957
269.62,255
279.79,793
274.91,6182
259.78,5887
272.16,4750
285.38,5791
290.71,5262
301.21,5420
281.56,870
296.74,3418
298.09,5192
298.37,3252
288.91,3135
247.15,2484
287.19,782
266.87,4819
295.8,1164
296.22,4347
253.86,1879
270.3,5602
292.93,3225
280.55,3338
303.9,4111
275.15,6583
273.82,4389
298.09,5162
292.22,4487
292.14,5126
291.01,404
269.65,794
296.87,2929
285.59,895
291.53,446
289.53,4699
292.65,2649
278.15,287
303.15,4188
294.53,4465
266.76,332
283.1,5956
292.58,371
278.81,5266
260.34,1313
276.65,6188
273.36,5809
289.35,968
272.51,2597
274.55,2239
291.65,1098
284.5,2097
269.95,4455
299.68,4417
274.82,3503
300.22,6698
282.73,4701
281.28,583
291.76,6105
286.93,6986
285.62,2358
251.08,4484
275.42,4520
296.07,4831
275.95,1273
293.3,1149
298.28,2874
290.19,4423
296.15,2497
265.81,2747
262.54,5191
301.35,4586
293.82,3947
281.39,2688
293.84,2007
299.33,5808
293.58,4532
303.59,3688
274.82,271
288.32,4888
296.46,1524
277.28,589
293.675,3827
273.21,5175
271.35,371
293.94,2271
272.35,216
292.51,306
283.7,6505
268.12,1881
285.59,4904
276.62,5165
259.36,6920
285.8,5888
282.62,6227
287.22,836
298.14,4882
294.11,4660
288.32,4916
289.95,5970
265.68,4043
274.82,3228
293.41,900
296.58,4824
293.75,2072
290,6183
271.08,832
248.13,2313
292.09,1242
266.28,817
274.02,4524
262.97,4589
290.4,680
271.25,2518
294.86,4647
302.9,4473
296.87,453
285.09,2087
284.96,5747
282.36,5078
267.4,6756
274.79,2551
281.75,3748
277.18,6064
295.46,4834
291.83,2776
281.78,3252
294.08,1
268.8,2288
274.15,2788
265.86,2533
264.65,800
282.18,952
283.88,4763
256.15,872
272.75,1471
273.89,4641
260.95,2819
284.03,4369
258.33,4387
276.1,3527
257.14,1647
284.27,6108
270.91,2520
281.02,4569
290.89,364
288.29,1055
267.24,305
291.61,3211
300.38,3190
292.75,1822
298.51,4014
251.38,2704
291.75,5018
296.65,5466
285.67,5050
298.93,3838
284.1,278
280.56,537
282.34,2898
295.32,3256
279.88,777
273.86,5092
286.15,3137
274.47,347
283.14,4154
290.61,926
253.77,1250
275.22,1670
276.65,4800
293.72,4085
280.22,4636
292.67,4792
279.02,412
286.34,830
287.4,5489
274.954,6035
292.72,4659
271.15,4848
264.81,4540
281.72,862
281.21,2723
267.6,4397
294.58,4569
299.45,6352
297.65,6092
266.68,3541
284.78,2843
268.93,5744
300.41,4754
269.96,2085
288.17,5331
288.56,1498
260.86,2008
275.01,5956
248.22,269
290.28,1759
290.78,382
298.09,6512
259.93,909
256.28,5569
291.15,6481
288.87,2249
284.23,2634
259.78,910
273.72,4705
265.22,3853
297.4,4137
257.65,5275
266.58,4926
277.69,1187
268.77,4943
289.87,6080
273.59,3486
281.22,2135
292.61,1418
285.95,5210
285.64,3479
285.83,784
251.46,864
295.72,4065
296.37,3167
300.11,2002
279.66,319
288.957,890
279.532,5296
271.29,6772
266.15,5246
275.68,2940
300.78,4318
268.48,5730
262.77,2698
297.14,6471
278.8,346
294.33,1283
294.72,3404
261.6,6049
271.37,343
254.34,1109
267.65,386
254.39,437
271.3,5995
274.86,686
271.75,6513
259.12,5075
274.65,1488
282.02,3815
289.62,2293
296,6355
276.09,5477
295.37,2780
270.51,4232
261.08,317
275.15,366
278.72,278
266.12,2670
284.49,966
291.28,3353
294.49,1588
273.22,5791
297.22,1930
288.18,716
254.49,366
278.8,625
282.35,5375
269.95,6703
286.87,5584
294.78,4403
281.78,6598
298.1,2560
287.29,4216
302.02,5487
271.21,2967
292.94,624
293.53,1975
270.65,3616
292.8,4691
290.15,288
270.99,369
297.1,4676
299.51,4485
284.89,2756
272.99,1956
272.72,2138
271.59,1033
255.93,2470
297,4968
269.58,354
291.92,2853
254.44,3829
282.08,4978
276.61,2117
282.52,354
276.01,5621
251.84,4383
293.34,1575
275.22,254
285.75,6321
300.31,5871
293.71,3556
284.77,2649
286.04,934
291.2,2740
277.79,304
252.23,4272
255.23,5142
274.43,4997
286.15,2379
270.86,5770
275.02,1117
293.55,3103
249.15,294
295.22,4027
274.08,480
276.94,6280
258.3,1963
281.96,3545
295.6,2766
256.9,5892
268.68,3919
283.29,2660
272.6,5842
276.01,5597
298.48,3496
268.36,5493
282.35,2722
267.96,1167
279.03,2846
289.47,6479
276.87,2083
265.75,2335
271,341
291.04,4363
272.75,1444
273.36,3858
264.16,1174
296.84,666
293.47,5655
297.48,4303
287.92,449
290.34,4817
287.22,5751
301.54,3219
289.62,475
281.46,4546
271.29,377
282.22,830
277.87,4770
274.93,6295
299.32,4815
269.69,1260
289.18,1921
287.83,2667
281.27,4720
268.35,5368
293.29,5717
287.46,310
288.44,5028
294.53,5934
276.35,688
275.65,394
294.11,3900
291.53,2665
270.28,390
261.29,3580
266.9,6104
286.3,4786
284.94,565
272.69,5478
298.14,2461
287.246,6046
298.04,6210
263.3,4438
268.15,948
255.95,5019
285.68,6530
278.58,3525
298.86,4639
270.58,6490
273.65,4671
282.26,5067
292.35,3263
261.65,887
296.92,5318
294.68,4335
295.9,5710
295.85,4566
287.56,6800
291,5109
295.21,5353
299.38,4007
289.41,1868
291.85,4971
285.72,377
294.1,5856
282.46,237
299.55,5646
295.52,380
283.91,330
260.35,332
288.14,4398
294.41,642
295.28,4477
281.46,4677
301.33,3179
297.44,3248
263.15,593
280.48,367
290.43,1174
295.44,4675
296.36,3793
290.92,2631
283.5,5848
275.35,6125
274.62,3045
274.48,710
293.75,2570
297.72,3057
280.189,761
288.07,936
280.02,304
269.28,2492
293.49,543
267.55,4894
265.88,5409
263.45,4752
292.82,6337
293.74,1840
296.09,1722
263.08,1049
290.78,4273
288.38,367
262.95,5385
274.29,848
259.15,3034
299.65,3195
265.65,3223
274.21,6321
265.36,4688
273.47,2782
296.75,6109
277.51,2372
291.74,255
262.55,5983
284.8,6503
262.14,4687
285.19,2403
271.85,6276
287.09,1767
297.8,6330
287.17,1753
289.86,4517
296.28,5720
300.32,3997
288.82,4671
295.49,6226
274.82,3193
287.82,626
266.68,2934
298.92,3098
251.21,2613
276.249,4272
282.49,810
300.65,4941
275.09,843
269.65,3036
260.59,381
287.38,3371
288.59,4321
268.35,4790
286.665,4859
275.29,2642
289.75,832
298.04,5654
286.28,3899
284.16,882
270.09,4449
299.01,4552
275.71,5384
290.73,4856
254.5,3653
271.86,4185
282.71,4613
260.29,4308
267.15,2338
268.16,696
295.55,4756
296.72,4866
287.07,358
269.08,1743
291.18,1310
276.96,5220
274.84,310
268.5,359
292.56,5144
276.82,1801
280.28,355
263.42,1316
302.44,5163
293.91,2355
295.15,4983
260,3922
295.73,4734
291.84,4148
247.8,784
272.62,591
304.47,3455
299.47,4729
289.22,1349
284.21,5653
286.61,1727
277.72,1734
263.83,323
287.3,629
291.22,4165
281.63,533
295.72,3268
296.8,5813
277.91,6347
247.15,1430
275.15,1115
273.95,1232
254.8,4322
274.65,2805
276.24,1613
298.58,3106
295.35,6223
277.34,650
278.95,6316
270.68,385
259.76,245
254.43,5924
260.5,966
292.22,272
299.8,3321
290.79,872
288.32,4255
257.81,3219
300.69,4088
266.48,2402
278.22,6509
297.5,4798
273.55,3400
249.16,2621
274.19,338
284.55,3494
292.81,309
293.171,282
295.06,4322
298.43,2118
299.28,3164
263.34,2212
293.53,2780
297.57,4226
272.858,5861
287.72,5799
291.88,6148
262.59,4203
263.22,2761
292.38,2445
259.98,282
295.65,5038
254.55,245
283.69,4334
267.64,1057
287.58,6261
273,5338
277.41,4697
292.67,4792
295.6,408
261.11,2616
275.68,3761
259.74,2699
269.84,5059
295.58,2962
294.24,3821
254.19,637
273.89,4641
274.79,1532
277.91,2918
287.153,2282
252.72,6420
289.23,5744
298.58,5312
301.66,3253
260.17,338
286.36,399
286.87,2859
297.48,4766
295.35,340
300.41,6317
289.93,1238
267.85,268
291.55,395
280.28,491
266.77,5397
292.76,3330
249.35,5307
249.15,551
296.09,1710
257.21,311
295.75,651
281,465
268.16,1051
286.6,3974
285.05,297
287.82,3345
275.55,229
293.8,1242
291.08,6701
270.65,251
272.21,2556
276.29,3439
285.15,3157
274.41,788
296.07,4941
266.15,6612
287.15,3824
267.785,711
298.21,5061
293.01,541
279.76,592
286.22,5009
275.17,2072
267.37,4997
278.04,5114
266.25,761
259.93,1396
295,3357
296.92,4796
276.47,500
290.8,1086
270.36,2691
284.59,4918
298.08,4973
280.95,5656
257.39,4795
267.62,4666
263.22,2460
263.53,2834
262.01,4628
291.02,5889
275.43,6115
298.14,4491
272.48,635
269.68,5083
298.57,3944
277.95,4760
292.72,4273
273.55,3751
294.49,1114
276.94,4535
257.36,6194
273.95,4616
295.72,3002
301.85,6227
296.48,4997
291.81,382
298.55,4859
290.95,5770
290.49,520
271.29,266
254.4,2366
293.55,4940
249.38,4453
275.82,2267
277.29,2283
292,1991
291.53,1897
285.55,468
293.29,413
272.54,4200
293.121,334
274.4,2661
274.69,6218
264.48,397
281.75,5294
272.15,5505
278.46,5215
292.93,938
272.27,568
289.06,4831
291.44,552
255.52,930
266.72,2087
263.95,4002
288.114,4638
292.28,2049
274.94,4783
294.72,396
296.28,4170
265.39,4463
259.33,6761
272.11,4524
266.08,698
293.44,4543
266.37,387
273.29,3940
274.06,5875
295.12,2822
284.64,2841
282.736,5468
272.72,3351
283.61,4904
271.34,2774
288.95,912
280.75,4955
293.99,4294
289.22,424
299.62,6238
263.48,5852
266.65,4836
273.28,4843
280.87,6391
295.71,6635
285.91,488
296.43,2952
268.72,994
299.9,5168
279.95,5234
293.75,936
294.08,6337
274.35,4086
287.27,3063
282.75,3200
266.51,329
261.54,5337
295.02,4033
265.02,298
257.42,342
292.15,2645
294.43,5079
276.64,4898
295.53,4414
293.08,5120
291.39,4275
297.48,1
294.49,585
285.42,2984
274.62,5123
255.57,6322
257.02,5174
279.46,5813
264.25,5302
274.83,3861
273.38,3127
268.81,3210
296.33,5507
275.72,4073
298.47,3402
289.05,401
281.54,4365
270.54,4628
291.72,4562
293.32,5449
273.02,827
290.13,5026
291.35,2810
287.54,886
285.34,774
263.5,4497
296.83,443
272.99,346
275.34,4297
297.33,880
287.51,2677
278.65,5453
277.12,4666
289.6,1047
273.95,3001
267.65,3397
290.46,388
266.65,4431
278.09,350
291.2,5654
294.42,5344
298.09,3156
266.63,2976
297.75,4975
295.51,4247
280.33,2239
289.73,2273
289.71,5949
277.15,842
290.1,2172
289.62,4814
292.92,917
293.61,3840
293.85,3414
257.65,5275
291.05,1142
251.27,269
272.58,385
286.9,5256
267.43,3490
291.12,5409
266.63,664
271.6,6333
300.28,3997
303.15,4709
288.5,876
268.12,790
301.53,5512
286.46,4711
273.56,294
294.2,4719
289.872,4524
286.26,1922
286.03,1831
296.21,4810
286.22,349
285.17,2915
271.61,5898
281.93,2820
266.2,2742
287.45,1474
274.74,508
275.28,975
293.08,4380
290.49,3180
291.74,2407
275.41,6401
276.48,5063
283.75,4128
290.06,5656
272.39,5903
276.82,4711
272.36,986
293.53,4662
257.77,4143
270.61,3733
285.5,879
262.88,3383
278.79,4480
289.54,2996
257.95,5839
296.22,851
269.58,984
296.64,5255
289.58,4657
278.56,6033
285.29,338
274.15,2400
296.29,2804
285.83,784
293.86,2924
274.08,257
292.15,3023
296.44,5976
296.28,5806
298.47,4728
295.53,2641
290.89,3301
301.02,4022
299.83,5153
274.85,4833
266.43,6471
300.99,6731
292.15,945
289.59,3335
296.97,2961
280.48,3392
278.96,3579
280.57,5534
275.94,823
281.46,4546
299.73,4675
296.49,5724
271.25,2062
290.49,2582
285.35,902
258.84,2776
269.72,5021
273.09,5038
284.36,383
267.15,4442
274.19,4821
294.64,5081
268.95,881
291.52,4368
289.2,4587
276.05,341
274.29,4216
273.33,2881
272.62,542
286.69,542
289.23,4773
285.14,6393
274.43,3050
270.4,1965
289,4592
279.54,380
272.08,275
290.724,4064
283.3,2921
290.13,4460
292,4380
287.59,3013
290.71,5865
268.32,6493
277.21,3166
290.36,3113
294.93,2397
269.58,2591
289.84,4665
295.31,4028
276.15,2822
270.3,307
290.87,4244
292.43,4541
281.02,740
272.22,4569
293.88,4280
248.8,384
292.13,756
286.24,670
272.61,2714
300.15,2545
278.23,5420
301.22,3664
292.03,809
270.71,462
291.29,2169
292.38,4249
272.98,6078
268.55,5449
273.35,348
303.63,3823
276.09,334
292.57,5122
287.61,4506
258.7,254
275.42,5034
273.96,772
289.69,4957
255.46,3410
288.15,393
258.42,5961
268.3,348
286.94,5139
262.45,3625
268.73,5178
276.15,5048
299.94,6138
304.15,4397
256.15,4580
271.46,270
274.41,4548
296.68,5587
272.34,369
293.31,1964
263.46,4500
296.89,3224
297.92,5854
292.18,5239
292.51,749
262.36,951
296.35,674
302,5541
303.62,3655
276.39,5691
279.65,5095
274.19,338
279.27,5562
303.95,5753
288.13,1146
262.72,4172
289.4,444
271.8,4142
257.86,257
299.67,6518
265.35,785
301.01,4868
279.5,4092
292.95,1071
279.72,6109
264.69,1093
284.08,4381
290.92,2631
286.12,2899
281.72,3533
295.55,1427
268.61,3543
277.2,2872
292.78,434
271.95,1156
279.16,333
284.09,1688
273.21,4755
282.29,999
276.21,1684
299.35,3892
292.87,921
289.89,291
293.63,5791
280.65,268
267.03,4233
289.68,5024
266.86,3183
281.91,6363
291.65,2734
279.15,3722
275.72,739
298.26,5714
289,4968
270.62,1941
265.98,6298
284.08,915
272.37,5836
272.09,4263
290.22,6220
288.79,4388
291.01,265
292.44,3419
274.39,2567
270.42,4917
275.49,1948
292.14,2713
292.15,3353
288.68,747
284.478,3224
297.15,5043
303.38,4056
267.68,4814
285.5,5004
266.93,4765
272.39,926
297.71,4913
295.94,1487
252.81,6331
266.86,3400
295.42,1012
300.46,6593
260.15,4091
264.94,6031
297.64,4466
281.43,263
293.88,4342
297.55,571
270.15,324
267.54,5143
293.59,5115
302.61,4668
258.35,5500
259.9,2440
288.03,6538
277.46,440
289.83,5299
283.42,3710
289.68,2787
297.28,4517
254.65,3240
286.79,2030
275.62,2550
275.95,4737
262.01,2063
293.66,2592
290.45,1161
282.15,527
260.94,1640
289.7,1830
284.16,4416
273.57,694
293.05,1801
298.83,4565
274.08,582
270.15,3040
266.04,3522
287.73,262
264.61,3821
279.08,5176
283.29,3017
293.36,3327
282.24,267
277.06,671
272.42,2876
295.4,2421
286.84,1147
292.919,3596
279.61,2480
263.74,4002
299.95,4457
289.81,6063
280.24,542
274.82,820
298.45,4802
293.64,391
295.35,6419
295.81,4638
286.68,282
281.72,2959
268.51,701
297.62,955
293.65,2912
290.96,4769
291.08,3607
282.95,334
291.86,4671
289.88,6083
293.06,1814
294.4,6396
291.37,583
277.86,3619
292.63,6537
274.55,3713
290.84,2552
292.53,5346
299.56,5719
282.565,6172
290.64,1627
250.75,2815
279.59,4622
274.95,6598
298.28,4661
274.48,1715
257.97,909
285.21,773
297.06,2618
292.29,297
284.61,6885
294.06,2235
275.63,5252
291.52,816
276.61,530
297.28,5117
275.48,980
290.95,2957
272.61,2714
288.03,228
288.07,4266
276.49,2669
293.03,3270
286.37,1700
288.22,871
249.91,5394
256.92,1539
293.244,4378
299.31,3577
290.63,3283
285.06,4966
296.89,1208
272.75,486
300.63,3604
260.72,2111
257.29,651
292.9,750
251.27,5156
281.4,3161
294.54,4264
289.75,657
273.97,1483
290.35,400
290.4,1820
295.4,5556
274.08,5418
294.31,321
295.63,3792
267.08,351
292.2,1116
270.15,401
262.97,1013
298.33,2646
292.54,5907
295.38,5416
260.59,2627
269.84,5059
283.67,357
292.87,1745
291.88,1327
283.29,5375
272.72,588
284.02,2929
280.16,432
285.57,4620
288.11,521
289.96,2755
281.82,4933
267.41,2522
276.39,2495
297.888,6074
288.15,5587
273.07,1010
276.15,3805
283.13,6119
287,5785
295.55,3
269.89,2578
281.01,5687
288.63,5518
278.56,1671
289.28,800
258.32,2691
297.48,2686
294.95,5537
275.62,2227
299.28,4204
295.29,5865
271.65,6607
279.65,3939
276.03,6253
274.42,4596
296.65,5869
268.95,3629
280.5,5892
299.23,3467
258.68,3433
254.01,2646
263.92,4928
268.59,1815
271.48,5619
294.03,2726
292.59,3010
268.22,4570
291.1,5065
248.61,5494
257.89,2205
297.26,4603
267.39,319
298.01,5411
288.16,836
290.72,3854
289.37,2934
281.64,708
289.55,6319
282.09,349
261.51,5554
283.26,4693
285.52,255
292.48,4368
300.05,5016
275.83,4497
270.77,4045
298.48,2723
280.84,5433
303.34,3808
285.38,426
301.33,3649
288.94,370
269.21,3353
294.79,4338
293.11,4879
274.41,5147
290.273,2911
295.6,5667
272.88,6437
252.93,2369
269.68,5312
278.32,3464
301.15,6289
268.36,394
271.47,5576
282.08,6813
290.17,855
285.34,5847
287.14,5863
284.08,6405
263.68,2730
283.91,3255
278.93,705
287.43,359
288.97,1895
294.54,3589
272.94,832
289.69,5460
274.6,6112
253.02,3479
291.42,5483
294.33,6303
286.52,5172
297.21,3869
266.7,1144
275.62,334
275.34,4956
281.49,1023
289.38,322
276.793,2400
281.2,4030
304.55,4101
292.44,4704
294.62,3165
279.7,5369
290.77,2101
263.76,296
296.39,5947
291.08,727
281.32,3147
265.72,3788
297.73,4568
277,3229
260.08,5709
286.42,5652
300.65,4991
290.99,4962
258.01,4207
287,2053
288.22,6352
267.95,418
302.33,4762
299.27,5966
287.93,7074
295.22,624
295.58,3519
288.58,4523
286.55,203
288.33,3349
269.94,4609
292.51,4841
262.75,1142
303.56,3596
265.27,5923
276.83,6273
271.6,2543
257.44,3018
280.88,2909
293.91,3
249.8,4282
288.62,1994
267.55,4484
290.02,2681
271.88,5381
294.36,2165
274.08,2217
285.215,1580
299.36,5323
270.75,5386
279.02,1376
285.69,762
276.83,3399
267.87,4357
288.19,6105
249.39,323
297.01,3477
289.4,2693
282.22,3975
298.76,4539
287.23,4967
273.09,2548
285.77,754
286.68,5156
282.96,1686
291.39,501
276.62,4853
282.08,4501
286.03,1831
262.68,4884
258.43,4847
282.15,5379
285.31,372
280.36,6307
297.22,2337
294.48,2849
275.95,5574
276.27,5590
276.61,1062
274.69,3292
276.15,3720
277.26,1257
287.15,6182
280.49,797
277,6388
290.12,6420
276.79,3479
288.66,534
289.775,5365
285.44,1826
291.29,6094
274.62,392
286.36,765
273.02,849
299.87,3790
301.65,5042
292.86,498
270.4,5496
275.41,982
263.55,2553
256.46,323
274.29,4216
288.72,6094
272.49,842
271.22,1286
258.15,363
292.67,2950
275.35,4112
281.82,326
268.35,1307
295.46,3479
283.85,5703
261.93,3065
272.39,286
290.42,5036
285.09,417
276.51,5605
295.42,381
262.94,5219
288.72,332
281.32,4506
293.09,303
295.91,4583
262.54,600
275.94,5894
281.82,561
290.06,453
295.95,2632
290.9,3487
287.28,2469
271.55,3355
282.89,403
296.44,4366
284.05,5531
296.62,5228
294.56,4584
285.059,1030
288.34,1578
269.52,4776
297.53,3353
249,5707
286.64,1068
292.81,460
264.95,601
272.49,395
285.5,2982
275.11,3521
287,3026
271.35,4601
295.62,419
288.37,2957
295.51,4018
250.86,299
261.27,4697
289.11,6331
259.04,1186
274.59,2274
296.86,5081
292.37,2293
299.69,3853
287.68,1761
290.09,3845
277.82,823
264.15,6185
295.51,2466
276.72,834
289.78,5550
272.75,5209
291.39,741
268.75,4810
283.42,6504
273.08,3069
271.86,4247
277.75,5036
270.73,5787
287.32,6814
282.9,5831
289.82,337
291.2,6186
281.02,810
274.22,2289
287.5,6616
283.45,3543
302.93,4257
300.44,4669
297.43,5757
258.3,3562
286.3,4811
275.34,2234
291.81,1862
275.65,737
274.49,3069
265.22,949
285.51,5201
278.22,5789
279.44,430
286.32,265
290.55,2802
259.42,4525
303.67,4594
270.72,1598
295.68,6078
270.58,2703
275.72,3245
301.23,4441
298.9,3292
281.7,3713
254.29,4446
289.07,3460
265.94,1513
290.93,444
291.33,2387
293.54,3540
283.607,3959
273.01,4885
294.49,1588
297.76,2849
290.55,3434
281.15,1531
282.88,5322
273.01,858
295.04,4826
293.5,255
276.43,854
258.68,3433
292.39,4593
289.7,5385
265.73,6148
286.95,5844
255.15,1660
273.23,1066
293.22,969
271.12,4588
292.41,2463
285.43,5220
269.51,497
293.79,4507
278.62,427
263.55,1523
292.42,2534
295.931,4191
279.24,5835
279.79,2220
289.46,5153
270.08,530
258.94,5157
291.61,2565
275.85,2836
292.79,2362
278.29,302
280.52,4981
277.62,6535
288.15,1776
299.24,4643
267.24,5361
292.41,2636
292.87,1745
296.77,10
298.67,5173
271.5,4315
291.79,6243
274.08,4119
300.79,5553
293.29,5294
267.45,5355
293.57,4512
303.87,3904
277.89,4103
291.7,1425
269.65,317
294.86,2152
287.89,437
275.96,3163
259.93,4662
285.53,3291
251.95,1123
268.82,2979
293.49,684
263.61,2357
292.09,318
286.77,5339
295.44,5023
267.49,5824
286.88,367
261.42,1357
292.58,689
287.21,870
258.68,3563
280.43,5506
294.97,400
279.81,3527
270.62,5848
289.43,877
285.82,3197
286.03,388
288.78,658
273.08,3896
300.04,100
265.88,5542
282.09,349
246.15,2384
268.72,994
274.07,4956
295.65,4489
250.15,258
283.8,1160
278.09,5686
295.18,3055
276.92,908
269.55,298
273.08,1842
294.08,1078
271.71,4954
301.91,6400
298.48,4126
300.5,5709
274.94,568
270.01,1300
258.62,2332
271.72,6042
296.47,3782
280.81,4418
270.83,5051
288.29,5395
276.411,4841
299.3,2871
291.93,4377
276.71,1051
279.68,4299
298.69,5284
299.65,3314
280.83,369
293.51,4531
295.09,5832
299.72,3099
283.5,4531
282.27,4945
259.58,1001
295.12,4523
273.37,2433
268.74,3577
290.17,3479
292.16,5731
291.15,6122
276.05,5324
281.43,507
267.53,4825
261.93,3384
292.28,5046
289.34,3077
291.78,5687
299.29,6187
278,634
293.91,5011
265.36,2301
264.95,601
284.47,4939
269.92,787
273.72,5214
263.02,6091
262.11,3554
280.72,6233
276.62,980
298.36,6374
264.45,752
283.45,4576
289.01,656
294.62,3457
295.99,4520
263.54,1273
301.25,3523
274.66,4534
294,3972
289.16,498
293.42,3078
289.62,270
275.9,752
286.42,4696
277.01,4873
262.77,4505
294.85,1094
291.22,537
292.82,2803
300.01,5268
248.63,2618
266.75,850
288.22,444
255.78,747
276.02,5379
265.06,3937
275.21,3125
261,6430
280.68,3116
297.48,4686
289.35,557
276.72,6466
279.62,6173
300.68,3247
281.7,3508
267.14,2165
286.69,3030
263.76,5109
264.84,5170
275.61,826
275.96,393
296.86,1709
281.22,334
288.87,6398
275.18,3782
272.96,433
290.11,905
297.75,4897
281.69,6628
280.35,4413
289.08,5032
301.12,6018
280.43,4537
286.25,5320
286.16,2951
273.02,827
300.66,5135
258.02,340
291.56,1153
260.99,2408
292.24,731
300.22,6431
294.72,4968
286.65,234
299.02,5102
295.42,4593
277.79,5347
251.8,1258
292.79,4615
285.93,5688
273.43,4330
302.23,3546
273.65,1791
295.55,5352
282.91,829
271.3,2497
287.12,5666
281.68,5370
289.43,2858
285.15,4646
271.57,3866
299.01,3205
281.62,3355
270.969,5186
279.66,1134
278.03,405
291.69,3854
284.95,4820
266.15,2365
274.53,278
306.02,3536
256.51,2296
286.29,2450
281.68,3950
290.84,4908
298.01,5274
280.41,5819
283.69,413
294.35,3763
282.01,5656
276.41,5746
289.09,2375
261.31,789
267.02,4269
257.88,4364
260.39,833
284.75,776
297.77,4835
297.77,3509
271.53,5741
269.25,5216
271.35,5410
284.43,353
293.94,5872
273.7,2543
288.39,312
294.53,3476
289.58,665
298.54,4779
273,352
276,5936
272.77,5406
279.42,2904
275.02,2937
276.36,6629
295.49,4536
285.69,1923
266,4155
259.19,4203
279.32,6643
252.15,2570
281.58,3065
296.96,3155
291.65,5689
301.76,5214
258.97,2763
288.69,3584
275.09,4694
288.18,867
270.22,3114
297.12,5400
298.31,4408
256.56,5180
302.21,5576
287.84,3883
290.45,5280
269.21,5784
286.24,3562
278.42,601
269.68,4507
294.2,2869
297.15,5526
262.65,2455
274.51,465
281.987,3893
271.63,411
294.47,4369
260.24,791
268.55,1481
293.47,3192
285.14,281
294.44,6241
287.62,2635
264.05,263
276.955,447
282.22,3012
272.39,926
267.5,402
293.94,4787
288.69,588
276.99,2913
281.96,801
291.16,354
294.18,1710
299.13,3497
300.74,4416
256.09,2219
299.46,4213
275.62,2452
286.14,4295
270.77,6428
281.48,812
282.6,287
294.69,5256
281.32,4402
262.11,4880
276.79,4397
282.34,5296
289.1,315
283.41,4253
272.89,2100
292.86,4546
279.48,858
257.51,5716
291.24,1376
296.19,4832
277.41,1006
278.97,673
293.3,688
294.3,6054
275.96,3163
270.5,346
270.19,5677
274.01,4573
267.02,1179
288.47,917
292.15,4549
288.93,1297
269.46,286
273.53,2631
267.75,2047
297.68,4978
289.02,596
289.42,1178
292.1,348
267.16,4625
277.34,5614
292.282,590
255.5,4496
275.25,2600
296.47,5710
297.13,3407
260.67,4434
287.29,1908
280.58,433
271.08,4161
273.79,3716
276.41,286
276.64,357
289.63,570
271.48,2826
275.62,2227
270.75,1939
269.88,4065
280.82,6017
267.08,705
271.49,589
272.61,5381
266.59,322
273.42,7154
297.62,4480
271.3,2726
279.55,3684
276.15,1917
285.84,3068
259.58,590
284.68,255
292.49,845
291.63,310
260.22,6142
256.06,4642
277.28,5953
295.14,4291
281.76,860
270.8,580
299.53,3869
273.92,717
289.02,2814
265.96,4226
292.73,3668
257.35,831
294.595,4278
294.37,4974
285.72,4999
270.84,4743
287.05,2273
288.38,401
283.54,1378
277.68,6154
280.3,5516
297.25,4874
281.27,5795
278.77,443
290.34,4715
275.35,492
260.92,3587
275.48,4650
293.29,2482
272.15,4778
267.73,5156
278.22,4649
285.77,4907
273.99,4969
290.28,6144
288.77,576
284.22,3021
290.79,867
266.99,359
288.58,366
285.42,2304
268.81,5104
283.22,374
276.44,1775
284.15,354
258.9,1885
294.82,5318
257.13,256
272.14,4324
294.91,381
292.89,746
273.02,2491
272.07,4400
276.72,5508
275.33,1577
262.76,333
274.55,3960
253.01,839
284.13,5542
296.26,4305
269.02,389
296.81,680
276.4,3219
294.94,4585
285.83,1632
279.83,2148
296.68,2147
284.84,6614
274.6,999
290.89,4441
304.65,4514
300.21,3932
291.619,2931
271.86,5651
296,3103
296.63,4285
285.23,547
295.63,2625
265.25,5714
274.08,1413
298.66,4330
292.84,1752
250.78,4305
272.05,5241
271.54,605
289.42,6003
265.99,4206
284.72,1431
273.88,2746
276.86,6788
298.08,4504
282.35,5743
281.35,368
282.81,1825
282.85,807
267.32,458
269.85,3368
295.7,3034
277.51,5788
291.53,5193
262.76,333
298.21,2805
298.08,5227
272.72,2224
290.97,3280
292,2054
293.99,5761
295.49,3547
271.56,434
292.81,5095
268.36,1295
270.9,322
298.23,4175
269.72,281
293.61,4668
288.07,651
290.12,6038
275.23,594
272.51,5413
274.74,4674
290.33,5388
288.28,405
290.5,4394
282.97,2117
248.88,805
256.21,1836
271.28,469
274.28,4686
258.36,741
290.11,2047
290.09,925
287.42,3748
275.85,4183
274.4,3278
292.65,6018
293.73,402
254.69,4018
291.62,3800
294.82,3441
278.08,5252
274.08,5484
272.36,1039
291.3,5267
275.28,804
293.91,5225
288.33,4733
269.95,3098
305.62,6760
299.94,3146
