holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,traffic_volume
None,287.29,0,0,1,Drizzle,5806
None,287.29,0,0,1,Fog,5806
None,286.82,0,0,1,Mist,6459
None,286.82,0,0,1,Fog,6459
None,287.48,0,0,20,Fog,6088
None,287.48,0,0,20,Rain,6088
None,287.48,0,0,20,Mist,6088
None,288.82,0,0,90,Haze,4911
None,288.82,0,0,90,Mist,4911
None,288.82,0,0,90,Fog,4911
None,290.28,0,0,75,Clouds,4589
None,291.69,0,0,1,Clear,4751
None,293.86,0,0,75,Clouds,5047
None,295.23,0,0,1,Clear,4982
None,296.36,0,0,75,Clouds,5179
None,297.32,0,0,1,Clear,5752
None,297.84,0,0,1,Clear,6556
None,297.57,0,0,1,Clear,6491
None,296.77,0,0,1,Clear,4753
None,296.15,0,0,90,Clouds,3509
None,295,0,0,90,Clouds,3096
None,293.69,0,0,90,Clouds,2636
None,292.69,0,0,5,Clear,1926
None,291.87,0,0,1,Clear,1587
None,291.51,0,0,1,Clear,665
None,291.3,0,0,1,Clear,421
None,291.08,0,0,1,Rain,298
None,292.803,0,0,92,Clouds,374
None,292.803,0,0,92,Clouds,2963
None,291.07,0,0,90,Rain,5523
None,291.07,0,0,90,Drizzle,5523
None,291.07,0,0,90,Thunderstorm,5523
None,291.29,0,0,90,Rain,6094
None,291.29,0,0,90,Drizzle,6094
None,291.37,0,0,90,Rain,6165
None,291.37,0,0,90,Mist,6165
None,291.37,0,0,90,Thunderstorm,6165
None,291.77,0,0,90,Rain,4977
None,292.01,0,0,90,Rain,4389
None,293.23,0,0,75,Clouds,4742
None,294.46,0,0,90,Clouds,5053
None,294.92,0,0,90,Clouds,4857
None,295.69,0,0,90,Clouds,5304
None,296.84,0,0,75,Clouds,5699
None,297.68,0,0,75,Clouds,6729
None,297.93,0,0,90,Drizzle,6235
None,297.77,0,0,90,Rain,4644
None,297.15,0,0,1,Rain,3517
None,297.15,0,0,1,Drizzle,3517
None,297.15,0,0,1,Thunderstorm,3517
None,296.31,0,0,90,Rain,2685
None,296.31,0,0,90,Mist,2685
None,294.86,0,0,90,Rain,2281
None,294.86,0,0,90,Mist,2281
None,294.86,0,0,90,Drizzle,2281
None,294.36,0,0,90,Rain,2039
None,294.36,0,0,90,Mist,2039
None,294.36,0,0,90,Thunderstorm,2039
None,294.22,0,0,90,Rain,1368
None,294.15,0,0,90,Rain,660
None,294.15,0,0,90,Mist,660
None,293.79,0,0,90,Clouds,404
None,293.72,0,0,90,Mist,286
None,293.72,0,0,90,Rain,286
None,293.72,0,0,90,Drizzle,286
None,293.38,0,0,90,Rain,311
None,293.38,0,0,90,Mist,311
None,293.38,0,0,90,Drizzle,311
None,292.92,0,0,90,Rain,917
None,292.92,0,0,90,Mist,917
None,292.92,0,0,90,Drizzle,917
None,292.53,0,0,90,Rain,2950
None,292.53,0,0,90,Mist,2950
None,292.53,0,0,90,Drizzle,2950
None,292.15,0,0,40,Rain,5457
None,292.15,0,0,40,Mist,5457
None,292.15,0,0,40,Drizzle,5457
None,291.79,0,0,90,Rain,6601
None,291.79,0,0,90,Drizzle,6601
None,291.94,0,0,90,Rain,5990
None,291.94,0,0,90,Drizzle,5990
None,291.94,0,0,90,Mist,5990
None,292.61,0,0,90,Drizzle,5086
None,292.61,0,0,90,Mist,5086
None,292.61,0,0,90,Rain,5086
None,292.79,0,0,90,Rain,4615
None,292.79,0,0,90,Mist,4615
None,292.79,0,0,90,Drizzle,4615
None,292.15,0,0,90,Mist,5147
None,292.15,0,0,90,Rain,5147
None,292,0,0,90,Mist,5125
None,292,0,0,90,Rain,5125
None,291.57,0,0,90,Rain,4963
None,291.57,0,0,90,Mist,4963
None,293.15,0,0,90,Clouds,5270
None,294.77,0,0,90,Clouds,5785
None,295.01,0,0,90,Clouds,6785
None,295.65,0,0,90,Clouds,6350
None,295.23,0,0,90,Clouds,4751
None,295.07,0,0,90,Clouds,3745
None,294.69,0,0,90,Clouds,3414
None,293.86,0,0,75,Clouds,2844
None,292.94,0,0,40,Clouds,2547
None,291.94,0,0,40,Clouds,1483
None,290.58,0,0,1,Clear,817
None,290.15,0,0,1,Clear,494
None,289.22,0,0,1,Clear,341
None,288.94,0,0,1,Clear,370
None,288.58,0,0,1,Clear,881
None,288.01,0,0,1,Clear,2783
None,288,0,0,1,Mist,5156
None,287.94,0,0,1,Clear,6180
None,289.22,0,0,1,Mist,5440
None,290.22,0,0,1,Rain,4757
None,291.72,0,0,1,Rain,4562
None,291.72,0,0,1,Drizzle,4562
None,291.84,0,0,1,Rain,4837
None,291.84,0,0,1,Mist,4837
None,292.58,0,0,90,Rain,5094
None,292.58,0,0,90,Mist,5094
None,292.58,0,0,90,Drizzle,5094
None,293.01,0,0,90,Thunderstorm,5104
None,293.01,0,0,90,Rain,5104
None,293.01,0,0,90,Mist,5104
None,293.01,0,0,90,Drizzle,5104
None,293.29,0,0,1,Rain,5611
None,293.29,0,0,1,Mist,5611
None,293.55,0,0,40,Rain,5810
None,293.55,0,0,40,Mist,5810
None,293.55,0,0,40,Drizzle,5810
None,294.75,0,0,75,Clouds,6201
None,295.15,0,0,40,Clouds,5500
None,295.86,0,0,90,Clouds,4575
None,295.48,0,0,90,Clouds,3714
None,294.08,0,0,75,Clouds,3214
None,292.56,0,0,75,Clouds,3838
None,290.8,0,0,1,Clear,2990
None,290.08,0,0,1,Mist,2054
None,289.62,0,0,1,Mist,1406
None,288.3,0,0,1,Mist,847
None,288.3,0,0,1,Fog,847
None,288.02,0,0,1,Mist,541
None,288.02,0,0,1,Fog,541
None,287.55,0,0,90,Mist,398
None,287.55,0,0,90,Fog,398
None,286.65,0,0,1,Mist,395
None,286.65,0,0,1,Fog,395
None,286.15,0,0,40,Fog,889
None,286.15,0,0,40,Mist,889
None,285.86,0,0,1,Mist,1435
None,285.86,0,0,1,Fog,1435
None,285.72,0,0,1,Mist,1889
None,285.72,0,0,1,Fog,1889
None,287.61,0,0,20,Mist,2710
None,287.61,0,0,20,Fog,2710
None,289.55,0,0,1,Mist,3449
None,289.55,0,0,1,Fog,3449
None,291.89,0,0,90,Mist,3843
None,291.89,0,0,90,Fog,3843
None,294.15,0,0,5,Haze,4184
None,295.79,0,0,1,Clear,4512
None,296.58,0,0,1,Clear,4557
None,297.72,0,0,40,Clouds,4832
None,298.58,0,0,1,Clear,4711
None,299.15,0,0,5,Clear,4707
None,299.29,0,0,40,Clouds,4604
None,299.22,0,0,1,Clear,4151
None,298.75,0,0,20,Clouds,4025
None,297.22,0,0,20,Clouds,3828
None,295.3,0,0,5,Clear,3515
None,293.62,0,0,1,Clear,3358
None,292.58,0,0,1,Clear,4072
None,292.23,0,0,1,Clear,2352
None,291.75,0,0,1,Mist,1259
None,291.8,0,0,1,Mist,879
None,291.15,0,0,1,Clear,532
None,291.15,0,0,1,Mist,401
None,291.15,0,0,1,Clear,603
None,291.02,0,0,1,Clear,972
None,291.51,0,0,90,Clouds,1255
None,291.86,0,0,75,Clouds,1929
None,293.08,0,0,40,Clouds,2712
None,295.65,0,0,90,Clouds,3540
None,297.28,0,0,1,Clear,4055
None,298.86,0,0,1,Clear,4452
None,299.95,0,0,1,Clear,4448
None,300.51,0,0,40,Clouds,4586
None,301.02,0,0,40,Clouds,4392
None,301.29,0,0,1,Clear,4401
None,301.15,0,0,75,Clouds,4258
None,300.58,0,0,90,Rain,3838
None,299.22,0,0,75,Thunderstorm,3331
None,298.02,0,0,75,Rain,3275
None,298.02,0,0,75,Thunderstorm,3275
None,296.42,0,0,75,Rain,2659
None,295.08,0,0,40,Rain,1792
None,293.69,0,0,1,Clear,1152
None,292.75,0,0,1,Mist,620
None,292.02,0,0,1,Mist,388
None,291.29,0,0,1,Mist,268
None,290.82,0,0,40,Mist,348
None,290.69,0,0,75,Mist,833
None,290.96,0,0,1,Clear,2855
None,290.86,0,0,1,Clear,5454
None,290.87,0,0,75,Thunderstorm,6844
None,290.87,0,0,75,Rain,6844
None,291.15,0,0,90,Thunderstorm,5713
None,291.95,0,0,40,Drizzle,4617
None,294.01,0,0,75,Clouds,4298
None,296.3,0,0,75,Clouds,4509
None,297.86,0,0,75,Clouds,4648
None,297.8,0,0,90,Rain,4930
None,296.02,0,0,90,Rain,5145
None,296.02,0,0,90,Drizzle,5145
None,296.02,0,0,90,Thunderstorm,5145
None,295.55,0,0,90,Thunderstorm,5352
None,295.55,0,0,90,Rain,5352
None,294.88,0,0,90,Rain,6074
None,294.88,0,0,90,Mist,6074
None,294.88,0,0,90,Thunderstorm,6074
None,294.88,0,0,90,Drizzle,6074
None,294.86,0,0,90,Rain,5995
None,294.86,0,0,90,Drizzle,5995
None,294.29,0,0,1,Rain,4236
None,294.29,0,0,1,Drizzle,4236
None,293.86,0,0,75,Rain,3110
None,294.08,0,0,90,Clouds,2640
None,293.79,0,0,40,Clouds,2579
None,293.5,0,0,90,Clouds,1754
None,293.35,0,0,90,Clouds,2962
None,293.29,0,0,1,Clear,1011
None,292.72,0,0,1,Clear,496
None,291.93,0,0,75,Clouds,330
None,291.15,0,0,1,Clear,390
None,290.36,0,0,1,Clear,917
None,289.75,0,0,1,Clear,3005
None,289.15,0,0,1,Clear,5752
None,288.01,0,0,1,Clear,6345
None,288.35,0,0,1,Clear,5760
None,289.42,0,0,1,Clear,5257
None,290.79,0,0,40,Clouds,4475
None,292.15,0,0,1,Clear,4690
None,293.55,0,0,20,Clouds,4940
None,294.79,0,0,1,Clear,4891
None,296.08,0,0,75,Clouds,5094
None,296.28,0,0,75,Clouds,5720
None,296.02,0,0,75,Clouds,6537
None,296.29,0,0,40,Clouds,6282
None,295.75,0,0,40,Clouds,4576
None,295.37,0,0,40,Clouds,3448
None,293.82,0,0,5,Clear,3234
None,292.08,0,0,5,Clear,3942
None,290.28,0,0,5,Clear,2271
None,289.49,0,0,1,Clear,1172
None,288.75,0,0,1,Clear,656
None,288.22,0,0,1,Clear,428
None,287.56,0,0,1,Clear,295
None,286.62,0,0,1,Clear,372
None,285.96,0,0,1,Clear,906
None,285.15,0,0,1,Clear,3127
None,284.58,0,0,1,Clear,5829
None,284.58,0,0,5,Clear,6452
None,285.55,0,0,5,Clear,6180
None,288.36,0,0,1,Clear,5429
None,290.65,0,0,5,Clear,4657
None,292.15,0,0,1,Clear,4766
None,294,0,0,1,Clear,4994
None,294.72,0,0,1,Clear,4968
None,295.77,0,0,40,Clouds,5338
None,296.29,0,0,40,Clouds,5871
None,296.69,0,0,40,Clouds,6789
None,296.48,0,0,20,Clouds,6479
None,296.55,0,0,40,Clouds,4678
None,295.95,0,0,5,Clear,3604
None,294.65,0,0,1,Clear,3429
None,291.82,0,0,5,Clear,3175
None,290.42,0,0,40,Clouds,1929
None,290.37,0,0,1,Rain,1157
State Fair,289.69,0,0,90,Rain,657
None,289.28,0,0,90,Rain,472
None,288.95,0,0,90,Rain,278
None,288.42,0,0,90,Rain,342
None,288.02,0,0,75,Drizzle,944
None,288.01,0,0,75,Rain,3165
None,288.01,0,0,75,Drizzle,3165
None,287.51,0,0,75,Clouds,5801
None,286.51,0,0,40,Clouds,6821
None,286.88,0,0,75,Clouds,6266
None,288.22,0,0,40,Clouds,5825
None,289.93,0,0,20,Clouds,4708
None,291.07,0,0,5,Clear,4909
None,292.48,0,0,5,Clear,5148
None,293.43,0,0,20,Clouds,5186
None,294.36,0,0,5,Clear,5369
None,295.08,0,0,1,Clear,5979
None,295.21,0,0,40,Clouds,6724
None,295.28,0,0,40,Clouds,6124
None,294.79,0,0,75,Clouds,4791
None,294.02,0,0,1,Clear,3728
None,292.68,0,0,90,Clouds,3362
None,291.42,0,0,90,Clouds,3168
None,291.23,0,0,75,Clouds,2227
None,290.09,0,0,75,Clouds,1423
None,289.79,0,0,90,Clouds,794
None,289.01,0,0,75,Clouds,455
None,288.81,0,0,40,Clouds,310
None,288.75,0,0,1,Clear,373
None,288.94,0,0,75,Rain,864
None,289.22,0,0,90,Clouds,2948
None,288.72,0,0,90,Rain,5094
None,288.65,0,0,90,Rain,6000
None,287.95,0,0,90,Rain,5842
None,287.95,0,0,90,Mist,5842
None,287.82,0,0,90,Rain,5316
None,287.82,0,0,90,Drizzle,5316
None,288.41,0,0,90,Rain,5019
None,288.41,0,0,90,Drizzle,5019
None,289.74,0,0,90,Rain,4501
None,291.14,0,0,75,Drizzle,4521
None,292.43,0,0,90,Clouds,5283
None,293.29,0,0,75,Clouds,5661
None,293.72,0,0,75,Clouds,6032
None,294.07,0,0,90,Clouds,6461
None,293.41,0,0,75,Clouds,5531
None,293.69,0,0,75,Clouds,4602
None,292.8,0,0,90,Thunderstorm,3715
None,292.15,0,0,90,Thunderstorm,3353
None,291.51,0,0,90,Thunderstorm,3008
None,291.51,0,0,90,Rain,3008
None,291.29,0,0,90,Rain,2863
None,291.29,0,0,90,Thunderstorm,2863
None,291.29,0,0,90,Drizzle,2863
None,290.79,0,0,90,Thunderstorm,3047
None,290.79,0,0,90,Mist,3047
None,290.79,0,0,90,Rain,3047
None,290.09,0,0,75,Rain,1507
None,290.09,0,0,75,Mist,1507
None,290.09,0,0,75,Thunderstorm,1507
None,289.65,0,0,90,Rain,758
None,289.65,0,0,90,Mist,758
None,289.65,0,0,90,Thunderstorm,758
None,289.48,0,0,90,Thunderstorm,511
None,289.48,0,0,90,Rain,511
None,289.48,0,0,90,Mist,511
None,289.48,0,0,90,Drizzle,511
None,289.42,0,0,90,Rain,381
None,289.42,0,0,90,Mist,381
None,289.42,0,0,90,Thunderstorm,381
None,289.22,0,0,90,Rain,424
None,289.22,0,0,90,Mist,424
None,289.02,0,0,90,Rain,858
None,289.02,0,0,90,Mist,858
None,289.02,0,0,90,Drizzle,858
None,288.86,0,0,90,Rain,1531
None,288.86,0,0,90,Drizzle,1531
None,288.87,0,0,90,Rain,2249
None,288.87,0,0,90,Drizzle,2249
None,288.94,0,0,90,Rain,3029
None,288.94,0,0,90,Drizzle,3029
None,289.01,0,0,75,Rain,3690
None,289.01,0,0,75,Drizzle,3690
None,289.36,0,0,90,Rain,4138
None,289.36,0,0,90,Drizzle,4138
None,289.95,0,0,90,Rain,4507
None,289.95,0,0,90,Drizzle,4507
None,291.21,0,0,90,Rain,4824
None,291.55,0,0,90,Rain,4740
None,291.55,0,0,90,Mist,4740
None,292.15,0,0,90,Rain,4511
None,292.15,0,0,90,Mist,4511
None,291.94,0,0,90,Rain,4338
None,291.94,0,0,90,Mist,4338
None,291.94,0,0,90,Haze,4338
None,291.62,0,0,90,Rain,4560
None,291.62,0,0,90,Mist,4560
None,291.62,0,0,90,Drizzle,4560
None,291.72,0,0,90,Mist,4371
None,291.72,0,0,90,Rain,4371
None,291.72,0,0,90,Drizzle,4371
None,291.72,0,0,90,Mist,3845
None,291.72,0,0,90,Rain,3845
None,291.72,0,0,90,Drizzle,3845
None,291.79,0,0,90,Rain,3472
None,291.79,0,0,90,Mist,3472
None,291.79,0,0,90,Drizzle,3472
None,291.65,0,0,90,Mist,3150
None,291.65,0,0,90,Rain,3150
None,291.79,0,0,90,Mist,2912
None,291.79,0,0,90,Rain,2912
None,291.65,0,0,75,Mist,2455
None,291.65,0,0,75,Rain,2455
None,291.35,0,0,75,Mist,2810
None,291.35,0,0,75,Rain,2810
None,291.29,0,0,90,Mist,2169
None,291.29,0,0,90,Haze,2169
None,291.15,0,0,90,Mist,1209
None,291.15,0,0,90,Haze,1209
None,291.08,0,0,90,Mist,634
None,291.08,0,0,90,Haze,634
None,291.01,0,0,75,Mist,423
None,290.55,0,0,40,Mist,356
None,290.55,0,0,40,Haze,356
None,290.55,0,0,75,Mist,562
None,290.48,0,0,90,Mist,1127
None,290.35,0,0,90,Mist,1665
None,290.51,0,0,90,Mist,2480
None,291.15,0,0,90,Drizzle,3527
None,291.36,0,0,90,Clouds,4015
None,292.54,0,0,75,Rain,4320
None,294.58,0,0,75,Clouds,4729
None,294.55,0,0,75,Rain,4917
None,295.01,0,0,90,Clouds,4958
None,295.15,0,0,90,Clouds,4621
None,295,0,0,90,Rain,4709
None,294.35,0,0,90,Rain,4730
None,294.35,0,0,90,Drizzle,4730
None,293.42,0,0,90,Rain,4192
None,292.58,0,0,75,Rain,3035
None,291.86,0,0,75,Clouds,2689
None,291.29,0,0,90,Clouds,2394
None,291.22,0,0,90,Clouds,1876
None,291,0,0,75,Clouds,1195
None,290.58,0,0,90,Clouds,630
None,290.35,0,0,1,Clear,400
None,290.08,0,0,90,Drizzle,260
None,289.88,0,0,90,Clouds,321
None,289.55,0,0,1,Clear,874
None,289.35,0,0,90,Clouds,3075
None,289.43,0,0,90,Clouds,5600
None,289.14,0,0,90,Clouds,6691
None,289.41,0,0,75,Clouds,6340
None,290,0,0,75,Clouds,5419
None,290.48,0,0,90,Clouds,4682
None,291.22,0,0,90,Clouds,4663
None,291.94,0,0,90,Clouds,4992
None,292.55,0,0,90,Clouds,5038
None,293.48,0,0,90,Clouds,5313
None,294.51,0,0,75,Clouds,5826
None,295.14,0,0,75,Clouds,6666
None,295.22,0,0,40,Clouds,6096
None,296,0,0,40,Clouds,4265
None,295.72,0,0,40,Clouds,3268
None,294.16,0,0,20,Clouds,3105
None,292.15,0,0,40,Clouds,2718
None,290.35,0,0,5,Clear,1728
None,289.08,0,0,1,Mist,1136
None,288.07,0,0,1,Mist,651
None,287.43,0,0,1,Mist,374
None,287.29,0,0,1,Mist,252
None,287.29,0,0,1,Fog,252
None,286.6,0,0,1,Mist,337
None,286.15,0,0,1,Fog,916
None,286.15,0,0,1,Mist,916
None,285.65,0,0,1,Fog,3127
None,285.65,0,0,1,Mist,3127
None,285.73,0,0,1,Mist,5964
None,285.73,0,0,1,Fog,5964
None,285.68,0,0,1,Fog,6530
None,285.68,0,0,1,Mist,6530
None,286.65,0,0,40,Fog,6259
None,286.65,0,0,40,Mist,6259
None,289.36,0,0,40,Fog,5783
None,291.64,0,0,40,Mist,4991
None,294.07,0,0,40,Clouds,5078
None,295.61,0,0,40,Clouds,5237
None,296.08,0,0,40,Clouds,5119
None,296.93,0,0,40,Clouds,5386
None,297.75,0,0,75,Clouds,5977
None,298.35,0,0,75,Clouds,6884
None,298.79,0,0,40,Clouds,6454
None,298.15,0,0,20,Clouds,5000
None,297.82,0,0,40,Clouds,3470
None,296.51,0,0,1,Clear,3398
None,294.02,0,0,5,Clear,2904
None,292.84,0,0,5,Clear,2051
None,292.3,0,0,40,Clouds,1223
None,291.72,0,0,1,Mist,664
None,291.37,0,0,1,Mist,374
None,290.87,0,0,1,Clear,270
None,289.75,0,0,1,Clear,349
None,289.88,0,0,1,Clear,879
None,289.75,0,0,1,Clear,3135
None,289.42,0,0,1,Mist,6003
None,289.54,0,0,5,Mist,6391
None,289.94,0,0,5,Clear,6079
None,292,0,0,1,Clear,5793
None,294.72,0,0,1,Clear,4898
None,296.57,0,0,40,Clouds,5189
None,298.15,0,0,1,Clear,5005
None,299.61,0,0,20,Clouds,5038
None,300.14,0,0,20,Clouds,5661
None,299.72,0,0,90,Rain,6265
None,299.08,0,0,40,Rain,6799
None,298.42,0,0,75,Clouds,6281
None,297.22,0,0,40,Rain,4971
None,296.08,0,0,75,Clouds,3705
None,294.96,0,0,40,Thunderstorm,3370
None,293.22,0,0,40,Clouds,2839
None,291.69,0,0,75,Clouds,2083
None,290.15,0,0,1,Clear,1204
None,289.23,0,0,1,Clear,705
None,288.22,0,0,20,Clouds,413
None,287.59,0,0,1,Clear,282
None,286.75,0,0,1,Clear,317
None,286.02,0,0,1,Clear,910
None,285.86,0,0,1,Clear,3172
None,285.58,0,0,1,Clear,5689
None,285.35,0,0,5,Mist,6581
None,285.87,0,0,5,Mist,6209
None,286.68,0,0,1,Clear,5608
None,288.15,0,0,1,Clear,5206
None,289.95,0,0,5,Clear,5424
None,291.86,0,0,1,Clear,5568
None,292.62,0,0,5,Clear,5414
None,293.58,0,0,1,Clear,5855
None,294.15,0,0,5,Clear,6376
None,294.35,0,0,1,Clear,6788
None,294.36,0,0,1,Clear,6641
None,294.08,0,0,1,Haze,5658
None,292.82,0,0,1,Haze,3973
None,291.42,0,0,1,Clear,3450
None,288.95,0,0,1,Haze,3096
None,287.75,0,0,40,Clouds,2421
None,286.61,0,0,1,Haze,1576
None,286.22,0,0,1,Haze,808
None,286.22,0,0,1,Mist,808
None,285.4,0,0,1,Haze,520
None,285.4,0,0,1,Mist,520
None,285.57,0,0,1,Haze,357
None,285.61,0,0,1,Mist,369
None,285.61,0,0,1,Haze,369
None,285.43,0,0,1,Mist,853
None,285.43,0,0,1,Haze,853
None,284.93,0,0,1,Mist,2808
None,284.61,0,0,1,Mist,5248
None,284.92,0,0,75,Clouds,6424
None,284.72,0,0,75,Mist,5950
None,285.81,0,0,1,Clear,5411
None,287.08,0,0,1,Clear,5293
None,288.93,0,0,1,Clear,5419
None,290.72,0,0,1,Clear,5823
None,292.36,0,0,20,Clouds,5824
None,293.28,0,0,40,Haze,5905
None,293.79,0,0,40,Haze,6062
None,294.58,0,0,75,Haze,5952
None,294.58,0,0,75,Smoke,5952
None,294.72,0,0,75,Haze,5449
None,294.51,0,0,75,Haze,4886
None,293.82,0,0,75,Haze,3947
None,293.02,0,0,90,Haze,3576
None,292.41,0,0,90,Haze,3863
None,292.41,0,0,90,Rain,3863
None,291.95,0,0,90,Rain,2597
None,291.95,0,0,90,Haze,2597
None,291.95,0,0,90,Drizzle,2597
None,291.36,0,0,90,Haze,2045
None,291.36,0,0,90,Rain,2045
None,291.15,0,0,90,Haze,1227
None,291.08,0,0,90,Haze,771
None,291.15,0,0,40,Haze,535
None,290.93,0,0,90,Rain,368
None,290.93,0,0,90,Haze,368
None,290.68,0,0,75,Rain,419
None,290.68,0,0,75,Haze,419
None,290.48,0,0,90,Rain,745
None,290.48,0,0,90,Haze,745
None,290.15,0,0,90,Rain,1512
None,290.22,0,0,90,Clouds,2235
None,290.29,0,0,90,Rain,3064
None,290.29,0,0,90,Mist,3064
None,290.72,0,0,90,Clouds,3854
None,291.48,0,0,90,Mist,4519
None,292.68,0,0,75,Clouds,4720
None,295.01,0,0,40,Haze,4840
None,296.34,0,0,75,Clouds,4683
None,298.14,0,0,40,Clouds,4882
None,299.21,0,0,40,Clouds,4699
None,299.55,0,0,40,Clouds,4794
None,299.61,0,0,20,Clouds,4462
None,299.22,0,0,1,Clear,4017
None,297.58,0,0,1,Clear,3380
None,295.51,0,0,1,Clear,3108
None,293.42,0,0,5,Clear,2921
None,291.61,0,0,5,Clear,2565
None,290.68,0,0,1,Clear,2021
None,289.14,0,0,1,Clear,1517
None,288.62,0,0,1,Clear,822
None,287.68,0,0,1,Clear,661
None,287.48,0,0,1,Mist,373
None,287.35,0,0,1,Clear,335
None,287.2,0,0,1,Clear,521
None,286.87,0,0,1,Clear,1018
None,287.46,0,0,1,Clear,1621
None,287.83,0,0,1,Clear,2667
None,290.22,0,0,1,Clear,3406
None,293.13,0,0,40,Clouds,4184
None,295.64,0,0,1,Clear,4582
None,297.34,0,0,40,Clouds,5025
None,299.21,0,0,40,Clouds,4524
None,300.45,0,0,1,Clear,4612
None,301.22,0,0,40,Clouds,4139
None,301.68,0,0,40,Clouds,4159
None,301.36,0,0,75,Clouds,4730
None,300.94,0,0,1,Clear,3886
None,300.08,0,0,1,Clear,3548
None,298.86,0,0,5,Clear,3118
None,296.95,0,0,1,Clear,2677
None,296.75,0,0,5,Clear,2245
None,296.28,0,0,1,Clear,1710
Labor Day,295.54,0,0,1,Clear,1026
None,295.5,0,0,1,Clear,585
None,295.07,0,0,75,Clouds,441
None,294.61,0,0,40,Clouds,302
None,294.08,0,0,20,Clouds,303
None,292.62,0,0,1,Clear,575
None,290.68,0,0,1,Clear,1128
None,289.35,0,0,75,Clouds,1589
None,288.81,0,0,75,Clouds,1974
None,289.48,0,0,75,Clouds,2678
None,290.64,0,0,1,Clear,3320
None,293.28,0,0,20,Haze,3830
None,294.15,0,0,1,Haze,4059
None,295.36,0,0,40,Haze,4290
None,295.86,0,0,40,Haze,4309
None,296.22,0,0,40,Clouds,4347
None,296.15,0,0,75,Rain,4377
None,287.84,0,0,75,Rain,3883
None,287.84,0,0,75,Thunderstorm,3883
None,286.69,0,0,75,Rain,3583
None,286.69,0,0,75,Mist,3583
None,286.69,0,0,75,Thunderstorm,3583
None,286.95,0,0,75,Rain,3218
None,286.22,0,0,40,Rain,2725
None,285.62,0,0,1,Rain,2186
None,285.62,0,0,1,Thunderstorm,2186
None,284.93,0,0,1,Clear,1708
None,285.22,0,0,1,Clear,1048
None,285.08,0,0,40,Clouds,574
None,285.15,0,0,20,Clouds,315
None,284.93,0,0,1,Clear,242
None,284.84,0,0,1,Clear,316
None,284.65,0,0,1,Clear,807
None,284.29,0,0,1,Clear,3001
None,283.74,0,0,1,Clear,5545
None,283.58,0,0,1,Clear,6559
None,283.74,0,0,40,Clouds,6267
None,285.22,0,0,40,Clouds,5762
None,286.43,0,0,1,Clear,4482
None,288.67,0,0,20,Clouds,4733
None,289.3,0,0,75,Clouds,5041
None,289.79,0,0,75,Clouds,4805
None,290.01,0,0,75,Clouds,5220
None,289.86,0,0,90,Clouds,5799
None,289.35,0,0,90,Clouds,6572
None,289.42,0,0,90,Rain,6092
None,288.94,0,0,90,Rain,4306
None,288.22,0,0,75,Rain,3282
None,287.02,0,0,40,Rain,2817
None,285.68,0,0,75,Clouds,2398
None,285.42,0,0,75,Clouds,1538
None,284.79,0,0,75,Rain,945
None,284.85,0,0,40,Clouds,543
None,284.21,0,0,90,Rain,343
None,284.36,0,0,90,Clouds,250
None,284.15,0,0,90,Clouds,354
None,283.65,0,0,90,Clouds,889
None,283.08,0,0,40,Clouds,3137
None,281.86,0,0,20,Haze,5782
None,281.44,0,0,40,Mist,6500
None,282.42,0,0,1,Clear,5848
None,284.64,0,0,40,Clouds,5875
None,286.72,0,0,1,Clear,4548
None,287.94,0,0,1,Clear,5185
None,289.65,0,0,75,Clouds,4991
None,290.37,0,0,75,Clouds,4835
None,290.71,0,0,75,Clouds,5262
None,291.42,0,0,20,Clouds,5382
None,291.28,0,0,75,Clouds,6799
None,291.55,0,0,90,Clouds,6500
None,291.62,0,0,75,Clouds,4519
None,290.28,0,0,90,Clouds,3690
None,289.15,0,0,1,Clear,3361
None,287.48,0,0,75,Clouds,2556
None,285.4,0,0,75,Clouds,1609
None,284.07,0,0,1,Clear,1117
None,282.61,0,0,40,Mist,583
None,282.49,0,0,1,Mist,357
None,281.51,0,0,1,Mist,259
None,281.51,0,0,1,Fog,259
None,281,0,0,1,Mist,335
None,281,0,0,1,Fog,335
None,280.79,0,0,1,Fog,913
None,280.68,0,0,20,Mist,3116
None,280.68,0,0,20,Fog,3116
None,281.14,0,0,75,Fog,5737
None,281.88,0,0,75,Clouds,6685
None,282.87,0,0,90,Clouds,6302
None,283.81,0,0,75,Clouds,5486
None,285.57,0,0,75,Clouds,4620
None,288.6,0,0,90,Clouds,4862
None,291.15,0,0,75,Clouds,5083
None,291.99,0,0,1,Clear,4903
None,293.76,0,0,20,Clouds,5073
None,294.36,0,0,40,Clouds,5827
None,295.69,0,0,75,Clouds,6492
None,296.15,0,0,75,Clouds,6478
None,295.57,0,0,75,Clouds,4703
None,294.93,0,0,1,Clear,3621
None,292.49,0,0,75,Clouds,3280
None,290.22,0,0,75,Clouds,2611
None,288.95,0,0,75,Clouds,1896
None,288.14,0,0,75,Clouds,1469
None,286.65,0,0,75,Clouds,634
None,286.36,0,0,75,Clouds,390
None,286.16,0,0,1,Clear,277
None,285.55,0,0,1,Clear,356
None,285.02,0,0,1,Clear,853
None,284.57,0,0,20,Clouds,2978
None,283.89,0,0,1,Clear,5573
None,283.42,0,0,1,Clear,6504
None,283.35,0,0,5,Clear,6232
None,284.93,0,0,1,Clear,5304
None,286.08,0,0,5,Clear,4526
