holiday,traffic_volume
None,3707
None,2277
None,6058
None,3354
None,866
None,5461
None,3657
None,1506
None,4510
None,2462
None,2261
None,647
None,1330
None,3206
None,2391
None,4343
None,4584
None,5705
None,4924
None,497
None,2303
None,736
None,5471
None,1296
None,610
None,501
None,6228
None,4355
None,749
None,374
None,4263
None,353
None,5652
None,5013
None,5954
None,4849
None,2631
None,222
None,1081
None,5926
None,851
None,3837
None,1616
None,3381
None,322
None,547
None,6837
None,5083
None,6414
None,4924
None,6201
None,254
None,1817
None,5342
None,6255
None,1280
None,2313
None,332
None,5122
None,3495
None,998
None,2388
None,4717
None,4397
None,2783
None,686
None,1566
None,4838
None,2920
None,237
None,2789
None,3271
None,428
None,4345
None,3085
None,5826
None,6508
None,308
None,2712
None,4432
None,4241
None,4788
None,3471
None,4797
None,192
None,741
None,5519
None,5536
None,5847
None,411
None,2891
None,5733
None,411
None,2749
None,6087
None,5838
None,284
None,3739
None,315
None,4453
None,370
None,2381
None,4436
None,5272
None,340
None,5699
None,3873
None,6051
None,1898
None,2299
None,1046
None,4859
None,5887
None,3759
None,348
None,3115
None,6165
None,357
None,5905
None,3433
None,4175
None,4757
None,3720
None,329
None,4548
None,526
None,6401
None,5548
None,4433
None,1286
None,5420
None,4783
None,5993
None,2406
None,5162
None,4792
None,3078
None,5093
None,5892
None,4977
None,4312
None,4364
None,1289
None,772
None,822
None,3825
None,3176
None,664
None,2789
None,1069
None,2484
None,788
None,528
None,5062
None,245
None,424
None,4652
None,5488
None,4016
None,3125
None,6743
None,844
None,1436
None,5356
None,4284
None,6098
None,373
None,850
None,5637
None,2619
None,4381
None,2710
None,3283
None,4660
None,4335
None,5488
None,2635
None,314
None,413
None,4751
None,2810
None,2649
None,4779
None,5444
None,5623
None,950
None,344
None,345
None,5417
None,4046
None,6411
None,5244
None,445
None,347
None,5771
None,2084
None,849
None,5237
None,301
None,268
None,3814
None,4695
None,4691
None,216
None,2558
None,829
None,692
None,444
None,5189
None,5414
None,4920
None,4017
None,795
None,5879
None,3719
None,3723
None,4627
None,5171
None,414
None,1380
None,3139
None,469
None,3915
None,542
None,6550
None,5972
None,4373
None,4455
None,1888
None,4519
None,3337
None,2473
None,4985
None,5339
None,697
None,6841
None,5094
None,2696
None,2683
None,533
None,663
None,2913
None,5823
None,6061
None,6717
None,7013
None,3782
None,474
None,425
None,4626
None,698
None,3017
None,2937
None,6085
None,339
None,4371
None,4931
None,6301
None,6585
None,3058
None,963
None,3584
None,5186
None,3562
None,4916
None,1799
None,6761
None,4328
None,4646
None,3050
None,1858
None,3804
None,424
None,5699
None,5951
None,5904
None,520
None,3359
None,2977
None,6304
None,4723
None,4636
None,394
None,6347
None,319
None,2886
None,727
None,5656
None,3326
None,4763
None,1500
None,939
None,881
None,4280
None,2284
None,949
None,387
None,6876
None,4329
None,4174
None,4435
None,4545
None,3311
None,5564
None,326
None,1780
None,3093
None,6022
None,6627
None,4756
None,413
None,2876
None,3185
None,5422
None,4701
None,2235
None,600
None,6008
None,356
None,4990
None,533
None,6270
None,4656
None,3699
None,3193
None,1039
None,6317
None,871
None,4717
None,5501
None,640
None,1040
None,5933
None,4919
None,749
None,2242
None,409
None,1195
None,1580
None,3260
None,4646
None,3585
None,4478
None,4897
None,4110
None,4797
None,4267
None,4072
None,5050
None,508
None,2775
None,2377
None,2826
None,3448
None,412
None,4315
None,788
None,4680
None,2480
None,4885
None,2498
None,3908
None,826
None,1826
None,597
None,6349
None,5255
None,3939
None,5728
None,969
None,897
None,807
None,6454
None,6205
None,5182
None,2
None,1367
None,2534
None,6385
None,292
None,2746
None,3151
None,3021
None,3523
None,4769
None,879
None,4502
None,6170
None,5028
None,284
None,2554
None,1935
None,6660
None,6114
None,3034
None,2536
None,3716
None,5531
None,6908
None,1228
None,1857
None,372
None,2715
None,428
None,1143
None,4737
None,4197
None,1520
None,4198
None,265
None,1696
None,377
None,2705
None,344
None,1236
None,4959
None,307
None,5301
None,2410
None,5152
None,5252
None,5964
None,3
None,5620
None,4442
None,4465
None,1660
None,4480
None,4612
None,4654
None,2181
None,3130
None,6054
None,5182
None,5162
None,2140
None,1063
None,4224
None,1520
None,4282
None,4924
None,3770
None,1106
None,4840
None,263
None,3679
None,4601
None,464
None,900
None,4505
None,5361
None,1686
None,5522
None,5295
None,4319
None,6338
None,5118
None,1816
None,1655
None,4448
None,2374
None,491
None,644
None,338
None,2597
None,5087
None,885
None,5257
None,4354
None,5858
None,6750
None,352
None,869
None,3731
None,3850
None,2555
None,4584
None,4561
None,2356
None,292
None,851
None,2201
None,768
None,5476
None,4603
None,5069
None,2316
None,374
None,345
None,4879
None,2644
None,4972
None,4334
None,5568
None,341
None,6184
None,4816
None,1671
None,5072
None,3838
None,1571
None,2615
None,541
None,6715
None,652
None,5039
None,2422
None,796
None,4817
None,530
None,3194
None,857
None,6156
None,4289
None,379
None,5700
None,815
None,4672
None,5405
None,5350
None,1919
None,4770
None,5369
None,5113
None,3189
None,4606
None,5820
None,5558
None,5279
None,5020
None,3607
None,2539
None,5853
None,2577
None,4173
None,4880
None,5121
None,2210
None,5214
None,6115
None,4738
None,3477
None,5618
None,641
None,1081
None,6292
None,395
None,3604
None,4984
None,3301
None,2149
None,6167
None,5409
None,2673
None,4716
None,4512
None,6123
None,4888
None,1797
None,3893
None,466
None,4452
None,6574
None,3012
None,4917
None,5481
None,376
None,739
None,4570
None,2721
None,406
None,2922
None,342
None,1454
None,2025
None,342
None,4630
None,3901
None,4539
None,783
None,4175
None,5953
None,717
None,5647
None,5221
None,911
None,1007
None,1646
None,3316
None,4513
None,4865
None,1083
None,1902
None,4458
None,2694
None,776
None,4442
None,6036
None,2872
None,531
None,1823
None,5997
None,5288
None,3187
None,3288
None,2547
None,5199
None,792
None,3206
None,860
None,1154
None,843
None,4593
None,5882
None,368
None,6144
None,5141
None,1824
None,1153
None,848
None,231
None,3627
None,5064
None,3449
None,5780
None,5651
None,4935
None,4442
None,2368
None,4600
None,788
None,1706
None,454
None,4543
None,6109
None,3089
None,494
None,408
None,2300
None,3569
None,5289
None,4115
None,3564
None,4040
None,2555
None,2685
None,4929
None,5466
None,1345
None,412
None,3224
None,5623
None,6897
None,2853
None,7
None,5873
None,3113
None,3937
None,516
None,3073
None,673
None,334
None,377
None,391
None,667
None,6025
None,390
None,3430
None,4328
None,4845
None,5903
None,2822
None,1694
None,5908
None,1621
None,3695
None,5400
None,5610
None,971
None,6485
None,6680
None,339
None,4205
None,811
None,4070
None,4876
None,2069
None,4224
None,343
None,3055
None,5710
None,3597
None,5450
None,4018
None,5454
None,3652
None,413
None,1938
None,3487
None,829
None,3020
None,1643
None,3146
None,2715
None,2188
None,270
None,3505
None,1960
None,5670
None,4467
None,5270
None,6121
None,378
None,869
None,2876
None,685
None,2683
None,366
None,4184
None,2206
None,911
None,4215
None,6899
None,5757
None,2700
None,2754
None,4147
None,4497
None,5041
None,6006
None,1295
None,4935
None,3919
None,4607
None,1666
None,4740
None,1408
None,3064
None,6140
None,6185
None,3059
None,2070
None,616
None,1669
None,6904
None,1995
None,2511
None,2888
None,4261
None,5565
None,5885
None,1842
None,2362
None,894
None,4171
None,6759
None,4809
None,5919
None,5475
None,811
None,1465
None,2218
None,5317
None,6092
None,3266
None,2481
None,4261
None,1080
None,6126
None,5109
None,6544
None,804
None,3982
None,2394
None,664
None,381
None,824
None,1668
None,977
None,1367
None,5026
None,4003
None,3446
None,320
None,2123
None,327
None,2949
None,6970
None,1627
None,5577
None,3062
None,1658
None,5690
None,395
None,2501
None,2670
None,6098
None,5419
None,4885
None,427
None,4032
None,3331
None,815
None,6472
None,4085
None,891
None,4523
None,1129
None,537
None,2611
None,6168
None,5453
None,3491
None,5316
None,4140
None,895
None,2299
None,5274
None,2358
None,3345
None,5715
None,2373
None,2217
None,461
None,4289
None,4701
None,4538
None,4557
None,2444
None,4714
None,1060
None,732
None,3411
None,3965
None,4834
None,5306
None,3196
None,536
None,2855
None,5074
None,705
None,4957
None,1196
None,4893
None,364
None,1454
None,1132
None,3869
None,6564
None,4229
None,385
None,4810
None,6280
None,2154
None,337
None,3050
None,523
None,5936
None,6533
None,5314
None,6447
None,5412
None,2162
None,6326
Thanksgiving Day,929
None,794
None,2027
None,365
None,289
None,3848
None,676
None,4589
None,2812
None,5909
None,1058
None,362
None,5829
None,5710
None,3121
None,3734
None,806
None,4708
None,5568
None,2931
None,3104
None,4912
None,5119
None,2008
None,6216
None,6078
None,483
None,399
None,1559
None,2769
None,696
None,896
None,2336
None,2746
None,5418
None,6789
None,4785
None,1819
None,3456
None,6685
None,477
None,2158
None,539
None,1168
None,2953
None,5032
None,5758
None,2065
None,4808
None,5248
None,732
None,3240
None,4603
None,2661
None,1799
None,6404
None,6883
None,4677
None,4712
None,2578
None,4904
None,2766
None,6231
None,5407
None,4910
None,4152
None,2568
None,1786
None,694
None,5343
None,926
None,3560
None,6180
None,5248
None,353
None,304
None,3187
None,904
None,2043
None,5052
None,318
None,349
None,6724
None,4611
None,340
None,1324
None,2737
None,614
None,3793
None,4707
None,2844
None,310
None,1503
None,4125
None,376
None,2643
None,3152
None,638
None,993
None,3601
None,6670
None,5994
None,3675
None,4583
None,2964
None,6463
None,278
None,4970
None,1456
None,5828
None,2801
None,3085
None,5964
None,2334
None,5530
None,4501
None,3978
None,719
None,6701
None,5575
None,1721
None,4775
None,4438
None,1647
None,3903
None,1095
None,5948
None,4958
None,316
None,5530
None,4566
None,5245
None,4510
None,3426
None,6630
None,7067
None,4866
None,5658
None,598
None,6349
None,4307
None,2425
None,756
None,2937
None,1859
None,391
None,329
None,621
None,4910
None,2518
None,2594
None,4873
None,6186
None,297
None,2296
None,1714
None,1745
None,1264
None,3274
None,704
None,1320
None,339
None,3502
None,3671
None,6262
None,2729
None,5922
None,1118
None,1774
None,4808
None,5337
None,598
None,382
None,1180
None,3235
None,1773
None,3524
None,4183
None,5030
None,5177
None,1738
None,1045
None,1821
None,4997
None,5764
None,2919
None,1467
None,5780
None,304
None,3402
None,3586
None,1156
None,5591
None,1880
None,2881
None,4299
None,2385
None,5179
None,306
None,804
None,5233
None,6228
None,4867
None,682
None,2263
None,252
None,5544
None,743
None,5909
None,1049
None,2956
None,1550
None,5452
None,5958
None,5276
None,426
None,4983
None,2902
None,4760
None,2784
None,1389
None,296
None,365
None,1321
None,4572
None,825
None,5222
None,5205
None,4477
None,5936
None,5786
None,1276
None,5252
None,2083
None,6014
None,3959
None,812
None,346
None,5400
None,324
None,5329
None,3095
None,731
None,2152
None,5527
None,3815
None,1430
None,113
None,6672
None,6157
None,557
None,891
None,1670
None,2444
None,4940
None,3224
None,6728
None,4385
None,3649
None,2587
None,4794
None,4599
None,4650
None,2474
None,4079
None,6681
None,2486
None,1029
None,4923
None,397
None,3169
None,3800
None,4126
None,5031
None,3716
None,4368
None,5179
None,3526
None,2080
None,4941
None,2772
None,1932
None,1840
None,2673
None,4670
None,3615
None,4343
None,2352
None,3062
None,1732
None,6527
None,5335
None,2603
None,348
None,785
None,3145
None,1929
None,4021
None,4163
None,4437
None,1917
None,4452
None,319
None,3082
None,4411
None,4600
None,4816
None,1078
None,3154
None,3429
None,4794
None,422
None,1845
None,4341
None,4492
None,4982
None,5115
None,4436
None,2582
None,298
None,241
None,4230
None,3358
None,2541
None,764
None,2264
None,759
None,3440
None,374
None,5180
None,5347
None,4799
None,5433
None,2357
None,3737
None,6312
None,3099
None,313
None,698
None,3084
None,5438
None,5422
None,4067
None,5916
None,319
None,1873
None,1456
None,5062
None,4776
None,3640
None,327
None,4233
None,546
None,4660
None,5390
None,401
None,5104
None,3799
None,1773
None,5189
None,614
None,1755
None,316
None,4830
None,5071
None,802
None,2666
None,2090
None,874
None,2878
None,6830
None,3123
None,5306
None,6136
None,1320
None,5192
None,419
None,1476
None,356
None,1416
None,424
None,5708
None,3907
None,364
None,2051
None,333
None,6688
None,4172
None,2078
None,5227
None,4873
None,3190
None,6549
None,5126
None,5794
None,2522
None,404
None,1371
None,6820
None,2593
None,5895
None,5108
None,6076
None,5886
None,4226
None,5833
None,2830
None,5005
None,3019
None,1861
None,331
None,6026
None,2491
None,5967
None,880
None,5342
None,370
None,6844
None,356
None,2885
None,1868
None,3857
None,228
None,390
None,3209
None,5535
None,3113
None,5072
None,3280
None,6227
None,5281
None,4516
None,1868
None,850
None,3583
None,5181
None,3870
None,3721
None,3379
None,4360
None,1293
None,3884
None,2891
None,242
None,4612
None,5700
None,2631
None,4967
None,2862
None,704
None,4946
None,943
None,3091
None,5400
None,359
None,283
None,3858
None,5340
None,2603
None,718
None,771
None,619
None,2740
None,3226
None,795
None,4815
None,3970
None,2471
None,3075
None,322
None,5895
None,2283
None,643
None,670
None,4182
None,4511
None,4412
None,4368
None,880
None,325
None,4683
None,933
None,380
None,264
None,5081
None,4874
None,2587
None,398
None,4262
None,4494
None,3379
None,1779
None,2687
None,5040
None,585
None,5388
None,4398
None,2781
None,3849
None,5653
None,5973
None,499
None,3540
None,2935
None,5255
None,348
None,918
None,4804
None,2031
None,4964
None,643
None,5891
None,4801
None,4981
None,4810
None,4555
None,2812
None,5825
None,5369
None,2647
None,514
None,5174
None,611
None,2682
None,1137
None,5928
None,2821
None,2956
None,4565
None,4781
None,827
None,882
None,3414
None,5642
None,4124
None,5030
None,4973
None,4313
None,6466
None,5760
None,387
None,5690
None,6456
None,395
None,5160
None,3112
None,814
None,754
None,403
None,5655
None,365
None,3280
None,731
None,476
None,4186
None,3323
None,5678
None,3096
None,4949
None,4598
None,872
None,5264
None,5076
None,756
None,4543
None,5581
None,373
None,3910
None,782
None,5975
None,755
None,5019
None,255
None,4129
None,1233
None,5607
None,1227
None,342
None,1773
None,3289
None,4522
None,1116
None,2779
None,551
None,661
None,5859
None,6752
None,3262
None,5329
None,2245
None,379
None,469
None,5132
None,6369
None,360
None,4994
None,6589
None,4017
None,5022
None,2217
None,4614
None,325
None,5300
None,4784
None,4125
None,4921
None,4299
None,1735
None,428
None,965
None,4811
None,3963
None,1820
None,4888
None,1446
None,385
None,2412
None,1836
None,1402
None,6053
None,5325
None,578
None,3089
None,5555
None,4705
None,3959
None,5577
None,3182
None,2936
None,2633
None,249
None,327
None,2238
None,2478
None,4257
None,4618
None,3530
None,6114
None,968
None,2486
None,1250
None,297
None,4564
None,5958
None,3240
None,5530
None,810
None,3687
None,4222
None,1266
None,1794
None,966
None,1299
None,4590
None,817
None,1787
None,3834
None,6051
None,6202
None,2301
None,3476
None,686
None,406
None,3124
None,864
None,859
None,5179
None,2263
None,3924
None,2722
None,6703
None,6305
None,4429
None,4655
None,903
None,436
None,4948
None,567
None,343
None,668
None,4534
None,4779
None,407
None,5518
None,2839
None,6752
None,3233
None,944
None,1947
None,4270
None,1239
None,4286
None,4930
None,6007
None,5304
None,474
None,4840
None,4519
None,4392
None,4500
None,6189
None,5838
None,5203
Columbus Day,484
None,1579
None,6992
None,4478
None,1083
None,6116
None,5114
None,5844
None,2736
None,844
None,5567
None,1543
None,639
None,2292
None,4442
None,5281
None,5151
None,5948
None,3206
None,5727
None,1182
None,4869
None,2267
None,3677
None,6026
None,2768
None,4097
None,4163
None,3660
None,526
None,3470
None,759
None,704
None,4902
None,312
None,2422
None,3167
None,2722
None,3078
None,4146
None,4917
None,704
None,3133
None,2217
None,1278
None,4857
None,1652
None,4678
None,3317
None,2925
None,6556
None,1690
None,319
None,4717
None,4493
None,599
None,1902
None,4857
None,4884
None,269
None,931
None,2700
None,4454
None,4785
None,426
None,4724
None,551
None,1824
None,4692
None,5914
None,245
None,5814
None,395
None,921
None,5840
None,3956
None,3212
None,4037
None,5232
None,1471
None,4712
None,2749
None,4663
None,2584
None,1186
None,3184
None,5170
None,4918
None,3942
None,1120
None,5222
None,269
None,3744
None,1806
None,3183
None,2110
None,1946
None,310
None,678
None,4728
None,6453
None,5210
None,4760
None,5155
None,899
None,4264
None,5970
None,275
None,5351
None,3024
None,1928
None,3627
None,2003
None,3713
None,300
None,3891
None,299
None,888
None,1445
None,297
None,5983
None,1179
None,4560
None,1191
None,6076
None,5139
None,4981
None,4217
None,4589
None,4134
None,354
None,1809
None,5135
None,4968
None,4933
None,5798
None,4719
None,2830
None,689
None,1371
None,2876
None,4166
None,4063
None,881
None,4746
None,3285
None,417
None,5726
None,3145
None,3479
None,3662
None,5693
None,5905
None,3676
None,5025
None,2004
None,6248
None,3519
None,3581
None,3507
None,5318
None,4253
None,2940
None,5332
None,2649
None,1856
None,3489
None,1949
None,396
None,6352
None,704
None,2829
None,1272
None,3865
None,5735
None,3602
None,2944
None,3619
None,3683
None,1435
None,825
None,4399
None,5424
None,383
None,4406
None,6025
None,4844
None,5248
None,4331
None,4632
None,1193
None,4442
None,4734
None,3138
None,5594
None,4393
None,818
None,338
None,3608
None,2992
None,4578
None,1088
None,3250
None,3027
None,4760
None,3788
None,3146
None,6093
None,359
None,239
None,5118
None,369
None,986
None,4127
None,345
None,828
None,4872
None,4602
None,1956
None,3049
None,5114
None,621
None,6566
None,2883
None,6116
None,1410
None,478
None,4260
None,275
None,4652
None,6166
None,5430
None,1489
None,4399
None,3068
None,462
None,4934
None,376
None,2150
None,3824
None,341
None,4659
None,1488
None,2492
None,3830
None,6291
None,2502
None,822
None,4825
None,5032
None,770
None,347
None,3762
None,2787
None,868
None,5311
None,4863
None,5617
None,2973
None,997
None,5768
None,3687
None,5490
None,5120
None,2983
None,407
None,4877
None,889
None,807
None,3011
None,5036
None,664
None,5830
None,4402
None,6594
None,320
None,6382
None,2608
None,1185
None,387
None,4289
None,5194
None,399
None,4803
None,6798
None,4188
None,3103
None,3188
None,3934
None,756
None,259
None,2637
None,2925
None,894
None,5794
None,4232
None,5628
None,3453
None,425
None,3166
None,455
None,550
None,5950
None,4360
None,4479
None,4780
None,1123
None,6661
None,4181
None,3410
None,4563
None,333
None,6421
None,4803
None,2598
None,559
None,2353
None,5419
None,349
None,5425
None,965
None,4475
None,299
None,1987
None,4501
None,5183
None,6782
None,5477
None,2639
None,2596
None,2089
None,4756
None,5128
None,1609
None,2963
None,5725
None,5462
None,4060
None,2686
None,3333
None,5884
None,3411
None,710
None,385
None,1555
None,6154
None,4596
None,6888
None,5145
None,3367
None,380
None,6138
None,2823
None,847
None,2197
None,2999
None,2507
None,5654
None,5092
None,2205
None,5568
None,3846
None,817
None,2675
None,2900
None,5956
None,3234
None,514
None,2484
None,6500
None,2759
None,808
None,5628
None,518
None,877
None,1569
None,4266
None,5423
None,5354
None,6237
None,4301
None,4439
None,902
None,1657
None,4259
None,4604
None,2697
None,4593
None,2660
None,3521
None,6048
None,5460
None,1876
None,1128
None,4875
None,363
None,5882
None,300
None,367
None,4610
None,4450
None,4901
None,5343
None,4477
None,4697
None,1140
None,4711
None,5939
None,1005
None,4285
None,396
None,4839
None,1313
None,5857
None,4768
None,592
None,3902
None,5071
None,4104
None,3091
None,1733
None,4826
None,889
None,4438
None,360
None,820
None,3749
None,3408
None,3911
None,4628
None,4602
None,1526
None,6531
None,6430
None,1754
None,2247
None,5307
None,407
None,5960
None,4519
None,3829
None,6684
None,4488
None,4967
None,1091
None,1287
None,4270
None,5823
None,5459
None,750
None,2861
None,4390
None,3005
None,245
None,5861
None,5684
None,968
None,5193
None,2030
None,5318
None,4853
None,335
None,4898
None,1747
None,6224
None,2838
None,1755
None,2637
None,3720
None,362
None,4833
None,479
None,394
None,4641
None,4874
None,5886
None,5378
None,5160
None,4408
None,387
None,5276
None,963
None,242
None,4210
None,3424
None,396
None,4598
None,2101
None,5381
None,0
None,3973
None,4412
None,336
None,6351
None,842
None,5655
None,6293
None,2439
None,2027
None,4857
None,6206
None,7192
None,511
None,768
None,5149
None,6301
None,3748
None,450
None,3829
None,5905
None,4082
None,4677
None,2678
None,4622
None,696
None,315
None,3548
None,5050
None,777
None,5548
None,5300
None,1777
None,3630
None,5606
None,1813
None,439
None,4965
None,2481
None,295
None,2603
None,833
None,5128
None,5858
None,3631
None,5242
None,5406
None,540
None,5007
None,6659
None,468
None,5360
None,4594
None,1283
None,339
None,2062
None,358
None,6657
None,4218
None,5432
None,574
None,1684
None,6815
None,1287
None,3406
None,581
None,5266
None,862
None,388
None,710
None,329
None,5599
None,520
None,5530
None,5608
None,4696
None,320
None,406
None,463
None,3044
None,2225
None,4680
None,2611
None,4574
None,405
None,3055
None,3415
None,2338
None,688
None,3763
None,5120
None,4046
None,3699
None,3430
Independence Day,1225
None,1107
None,2890
None,375
None,4750
None,1263
None,5224
None,4557
None,1415
None,4973
None,4527
None,1533
None,5346
None,2367
None,5718
None,4943
None,431
None,2024
None,874
None,1042
None,2211
None,5337
None,5078
None,4949
None,5327
None,292
None,5107
None,1199
None,5934
None,670
None,5101
None,4860
None,3863
None,2536
None,5461
None,2530
None,5847
None,870
None,2584
None,778
None,5724
None,5748
None,4196
None,3091
None,535
None,1180
None,2790
None,368
None,4570
None,1922
None,3619
None,4564
None,328
None,413
None,432
None,2609
None,5602
None,4525
None,5093
None,671
None,3024
None,5086
None,6216
None,284
None,2800
None,3071
None,5179
None,363
None,353
None,4071
None,6676
None,5003
None,4800
None,4588
None,382
None,6550
None,2397
None,401
None,357
None,740
None,6551
None,377
None,5124
None,1483
None,334
None,6238
None,5771
None,529
None,6484
None,3068
None,4212
None,5768
None,4139
None,4932
None,4876
None,306
None,3309
None,1108
None,1806
None,5654
None,6104
None,1089
None,676
None,5025
None,3897
None,986
None,5502
None,1335
None,5159
None,3258
None,2871
None,2714
None,858
None,225
None,5101
None,3154
None,5068
None,5524
None,3658
None,4623
None,5670
None,5948
None,499
None,4256
None,5726
None,488
None,1038
None,3986
None,2647
None,2777
None,373
None,1498
None,874
None,869
None,1462
None,3067
None,2586
None,4645
None,303
None,3564
None,6866
None,4818
None,1356
None,6208
None,1670
None,527
None,4930
None,4899
None,2708
None,950
None,6119
None,257
None,2893
None,6434
None,600
None,951
None,2481
None,2711
None,472
None,292
None,1638
None,5231
None,3397
None,2753
None,4897
None,378
None,1440
None,6693
None,3037
None,5883
None,3997
None,1427
None,3501
None,4758
None,6466
None,886
None,2595
None,1943
None,2251
None,2921
None,6032
None,2602
None,3154
None,3147
None,2737
None,2944
None,4195
None,4268
None,2494
None,4325
None,1029
None,899
None,4143
None,705
None,5225
None,558
None,5957
None,5034
None,5473
None,644
None,6000
None,3358
None,3135
None,6532
None,679
None,3986
None,3789
None,4459
None,1785
None,348
None,4946
None,2529
None,6110
None,5613
None,3059
None,764
None,627
None,351
None,5322
None,1727
None,4562
None,5073
None,2804
None,5849
None,5687
None,5821
None,4462
None,1983
None,2566
None,421
None,3951
None,6423
None,3924
None,1236
None,5751
None,4339
None,1725
None,331
None,6058
None,2676
None,6232
None,5093
None,3348
None,652
None,6337
None,5494
None,334
None,349
None,4811
None,371
None,3334
None,4863
None,529
None,4131
None,6174
None,696
None,2834
None,1094
None,1835
None,3181
None,751
None,355
None,3412
None,5779
None,3619
None,6266
None,5069
None,2745
None,5980
None,3498
None,6674
None,2753
None,935
None,4281
None,5292
None,5152
None,4226
None,360
None,2759
None,6668
None,2945
None,4445
None,919
None,887
None,2294
None,396
None,2151
None,347
Christmas Day,712
None,4525
None,5518
None,6303
None,5927
None,3518
None,5297
None,3155
None,2368
None,4224
None,2847
None,4646
None,5706
None,5115
None,5717
None,368
None,3003
None,6057
None,2674
None,329
None,6087
None,303
None,5651
None,4878
None,4401
None,1352
None,2706
None,1128
None,2874
None,5345
None,890
None,2640
None,5473
None,5429
None,793
None,4727
None,353
None,3013
None,398
None,6056
None,4758
None,3608
None,3592
None,3947
None,4679
None,465
None,3021
None,4958
None,2988
None,4113
None,4494
None,3778
None,2401
None,551
None,959
None,2556
None,691
None,371
None,2636
None,2890
None,785
None,2137
None,332
None,5551
None,4791
None,672
None,6068
None,2783
None,5486
None,4503
None,5544
None,3058
None,1186
None,2292
None,325
None,4911
None,656
None,2784
None,4213
None,2209
None,1673
None,1967
None,5038
None,2705
None,827
None,4993
None,1012
None,2645
None,4357
None,2405
None,4626
None,2855
None,1613
None,676
None,5017
None,2005
None,3957
None,5269
None,430
None,333
None,4016
None,761
None,4588
None,847
None,1743
None,5418
None,2996
None,5210
None,769
None,5697
None,3164
None,2689
None,3043
None,1273
None,4399
None,4784
None,472
None,1920
None,2415
None,5224
None,407
None,780
None,352
None,667
None,2472
None,6726
None,3015
None,1560
None,4987
None,2606
None,3662
None,6689
None,2027
None,4374
None,5321
None,625
None,3276
None,4619
None,2505
None,1554
None,2149
None,3197
None,5280
None,2318
None,3421
None,1122
None,4700
None,5060
None,2571
None,6304
None,3911
None,3107
None,1713
None,3801
None,3588
None,2236
None,4451
None,4729
None,2646
None,4825
None,994
None,4606
None,948
None,4435
None,6517
None,5601
None,6494
None,2532
None,2439
None,6001
None,1249
None,5833
None,4826
None,338
None,2903
None,6540
None,2419
None,5163
None,2967
None,5041
None,1003
None,1072
None,5266
None,2940
None,2681
None,5548
None,3366
None,4926
None,711
None,6482
None,3922
None,1684
None,5745
None,5448
None,5769
None,3496
None,597
None,2888
None,342
None,6849
None,2004
None,1226
None,5687
None,4262
None,216
None,3256
None,427
None,5018
None,3997
None,3437
None,2863
None,867
None,486
None,3599
None,5836
None,389
None,2961
None,4682
None,324
None,325
None,3964
None,6256
None,866
None,252
None,5848
None,408
None,5570
None,627
None,4343
None,2795
None,771
None,266
None,935
None,4899
None,3761
None,572
None,6219
None,5716
None,452
None,6613
None,1045
None,5052
None,2440
None,213
None,3611
None,4615
None,5539
None,5126
None,1417
None,4979
None,5705
None,6347
None,4675
None,332
None,4172
None,346
None,5892
None,4745
None,2232
None,2928
None,1505
None,372
None,4350
None,2699
None,2744
None,4518
None,15
None,3139
None,3541
None,3855
None,4367
None,4485
None,2751
None,6250
None,396
None,4947
None,2634
None,6306
None,5154
None,2915
None,373
None,2203
None,278
None,4532
None,5221
None,5171
None,4790
None,2353
None,3213
None,5636
None,391
None,4024
None,5086
None,697
None,812
None,4222
None,2948
None,5733
None,1190
None,4378
None,811
None,2708
None,3420
None,5206
None,6200
None,5871
None,5371
None,4958
None,4511
None,6177
None,3997
None,5597
None,4062
None,2320
None,4930
None,2689
None,2361
None,733
None,3161
None,2674
None,355
None,334
None,4754
None,4755
None,3183
None,3540
None,5518
None,5670
None,5431
None,291
None,416
None,605
None,332
None,2880
None,1906
None,5660
None,3775
None,3485
None,586
None,736
None,730
None,3376
None,2622
None,4086
None,369
None,4813
None,628
None,342
None,3837
None,3847
None,345
None,410
None,723
None,1447
None,6423
None,4998
None,812
None,477
None,2434
None,330
None,3500
None,2679
None,5616
None,1546
None,2323
None,4723
None,5899
None,3401
None,5448
None,853
None,3021
None,4265
None,626
None,2415
None,6450
None,5480
None,2748
None,4727
None,6633
None,2205
None,436
None,759
None,5729
None,5536
None,2936
None,3260
None,340
None,1461
None,3367
None,4605
None,5577
None,5152
None,3510
None,5139
None,5514
None,5067
None,3411
None,3253
None,394
None,6356
None,4498
None,4562
None,6783
None,231
None,4805
None,4363
None,3164
None,1363
None,4687
None,4278
None,4801
None,4975
None,318
None,415
None,1290
None,317
None,1015
None,4178
None,5445
None,4395
None,5739
None,469
None,1721
None,721
None,477
None,4306
None,6278
None,6518
None,980
None,323
None,1239
None,4855
None,4412
None,279
None,895
None,365
None,3044
None,772
None,4564
None,4683
None,5914
None,3810
None,6083
None,3472
None,4690
None,1341
None,1517
None,3764
None,3138
None,3111
None,308
None,6574
None,928
None,1646
None,5722
None,770
None,360
None,6261
None,2727
None,372
None,3699
None,4462
None,6983
None,4933
None,6526
None,4699
None,5064
None,4809
None,2761
None,4539
None,3455
None,4244
None,3794
None,5350
None,2538
None,2340
None,1757
None,5187
None,4945
None,5674
None,1117
None,1423
None,3038
None,5338
None,260
None,4552
None,1376
